block_id,osm_id,amenity,geom,whk,cluster1,cluster2,Longitude,Latitude
10204,426238276,post_box,0101000020E6100000BF4FC8745F9D5EC080F617C1F9E34240,POINT(-122.45895118295356 37.7810593955046),,17.0,-122.45895118295356,37.7810593955046
10204,426238412,bicycle_parking,0101000020E6100000924EE1F8629D5EC0AF5AD7F9FBE34240,POINT(-122.45916578295353 37.7811271955046),,17.0,-122.45916578295353,37.7811271955046
10204,610183472,pub,0101000020E6100000DB23635B7D9D5EC0AE41AEAF03E44240,POINT(-122.46077618295332 37.78136249550458),,17.0,-122.46077618295332,37.78136249550458
10204,6456405229,restaurant,0101000020E61000007A8DA8406E9D5EC033737547F9E34240,POINT(-122.45985428295344 37.7810448955046),,17.0,-122.45985428295344,37.7810448955046
10502,1769223515,restaurant,0101000020E61000004F43FFAA9A9D5EC05FA5928136E44240,POINT(-122.46256518295307 37.78291339550446),,17.0,-122.46256518295307,37.78291339550446
10502,1769223518,restaurant,0101000020E61000008D0F14D49D9D5EC0018430483EE44240,POINT(-122.46275808295304 37.78315069550445),,17.0,-122.46275808295304,37.78315069550445
10502,1819811597,bar,0101000020E6100000026F371DAE9D5EC01CB780613DE44240,POINT(-122.46375208295288 37.78312319550443),,17.0,-122.46375208295288,37.78312319550443
10502,1819811599,pub,0101000020E61000009408F9EBB19D5EC0D166AC7D34E44240,POINT(-122.46398448295287 37.78285189550446),,17.0,-122.46398448295287,37.78285189550446
10502,1819811607,restaurant,0101000020E61000005DD10E14A59D5EC02303ABC535E44240,POINT(-122.46320058295301 37.78289099550445),,17.0,-122.46320058295301,37.78289099550445
10502,4513023134,bar,0101000020E6100000C9E35873AD9D5EC07DEDCB743DE44240,POINT(-122.46371158295291 37.78312549550444),,17.0,-122.46371158295291,37.78312549550444
10502,4753982896,restaurant,0101000020E61000006D49B9A1A09D5EC01E5524A63EE44240,POINT(-122.46292918295303 37.78316189550445),,17.0,-122.46292918295303,37.78316189550445
10503,426243087,telephone,0101000020E6100000A13C9E3CA39D5EC08E1B17FAFFE34240,POINT(-122.46308818295303 37.781249295504594),,17.0,-122.46308818295303,37.781249295504594
10503,426246220,post_box,0101000020E6100000891288D8B29D5EC0F0D857F9F3E34240,POINT(-122.46404088295289 37.78088299550461),,17.0,-122.46404088295289,37.78088299550461
10503,677291106,atm,0101000020E6100000C26B3C23AD9D5EC09F22B465F3E34240,POINT(-122.4636924829529 37.78086539550463),,17.0,-122.4636924829529,37.78086539550463
10503,1762825987,fast_food,0101000020E6100000A8274EEFB49D5EC040987480FFE34240,POINT(-122.46416838295283 37.78123479550459),,17.0,-122.46416838295283,37.78123479550459
10503,1769223514,cafe,0101000020E6100000869E78749A9D5EC0363BCE593EE44240,POINT(-122.46255218295309 37.78315279550445),,17.0,-122.46255218295309,37.78315279550445
10503,1769223515,restaurant,0101000020E61000004F43FFAA9A9D5EC05FA5928136E44240,POINT(-122.46256518295307 37.78291339550446),,17.0,-122.46256518295307,37.78291339550446
10503,1769223518,restaurant,0101000020E61000008D0F14D49D9D5EC0018430483EE44240,POINT(-122.46275808295304 37.78315069550445),,17.0,-122.46275808295304,37.78315069550445
10503,1819811597,bar,0101000020E6100000026F371DAE9D5EC01CB780613DE44240,POINT(-122.46375208295288 37.78312319550443),,17.0,-122.46375208295288,37.78312319550443
10503,1819811599,pub,0101000020E61000009408F9EBB19D5EC0D166AC7D34E44240,POINT(-122.46398448295287 37.78285189550446),,17.0,-122.46398448295287,37.78285189550446
10503,1819811607,restaurant,0101000020E61000005DD10E14A59D5EC02303ABC535E44240,POINT(-122.46320058295301 37.78289099550445),,17.0,-122.46320058295301,37.78289099550445
10503,4427146019,restaurant,0101000020E61000003E70DF5AAE9D5EC030B7B9C2FFE34240,POINT(-122.46376678295289 37.7812426955046),,17.0,-122.46376678295289,37.7812426955046
10503,4427181915,restaurant,0101000020E610000023747512AD9D5EC083E326EAFFE34240,POINT(-122.46368848295292 37.7812473955046),,17.0,-122.46368848295292,37.7812473955046
10503,4513023134,bar,0101000020E6100000C9E35873AD9D5EC07DEDCB743DE44240,POINT(-122.46371158295291 37.78312549550444),,17.0,-122.46371158295291,37.78312549550444
10503,4627439389,fast_food,0101000020E61000001599254CB49D5EC0A549781DFFE34240,POINT(-122.46412948295286 37.781222995504585),,17.0,-122.46412948295286,37.781222995504585
10503,4753982896,restaurant,0101000020E61000006D49B9A1A09D5EC01E5524A63EE44240,POINT(-122.46292918295303 37.78316189550445),,17.0,-122.46292918295303,37.78316189550445
10504,426243087,telephone,0101000020E6100000A13C9E3CA39D5EC08E1B17FAFFE34240,POINT(-122.46308818295303 37.781249295504594),,17.0,-122.46308818295303,37.781249295504594
10504,426246220,post_box,0101000020E6100000891288D8B29D5EC0F0D857F9F3E34240,POINT(-122.46404088295289 37.78088299550461),,17.0,-122.46404088295289,37.78088299550461
10504,677291106,atm,0101000020E6100000C26B3C23AD9D5EC09F22B465F3E34240,POINT(-122.4636924829529 37.78086539550463),,17.0,-122.4636924829529,37.78086539550463
10504,4427146019,restaurant,0101000020E61000003E70DF5AAE9D5EC030B7B9C2FFE34240,POINT(-122.46376678295289 37.7812426955046),,17.0,-122.46376678295289,37.7812426955046
10504,4427181915,restaurant,0101000020E610000023747512AD9D5EC083E326EAFFE34240,POINT(-122.46368848295292 37.7812473955046),,17.0,-122.46368848295292,37.7812473955046
10602,1819811597,bar,0101000020E6100000026F371DAE9D5EC01CB780613DE44240,POINT(-122.46375208295288 37.78312319550443),,17.0,-122.46375208295288,37.78312319550443
10602,1819811599,pub,0101000020E61000009408F9EBB19D5EC0D166AC7D34E44240,POINT(-122.46398448295287 37.78285189550446),,17.0,-122.46398448295287,37.78285189550446
10602,4161865223,bar,0101000020E610000037E04846C59D5EC059C1FC4B3BE44240,POINT(-122.4651656829527 37.78305959550443),,17.0,-122.4651656829527,37.78305959550443
10603,4513023134,bar,0101000020E6100000C9E35873AD9D5EC07DEDCB743DE44240,POINT(-122.46371158295291 37.78312549550444),,17.0,-122.46371158295291,37.78312549550444
10313,2351681787,drinking_water,0101000020E61000001FFCDC1B5F9D5EC054A8343DB6E14240,POINT(-122.45892998295356 37.76337399550599),,3.0,-122.45892998295356,37.76337399550599
10603,4627439389,fast_food,0101000020E61000001599254CB49D5EC0A549781DFFE34240,POINT(-122.46412948295286 37.781222995504585),,17.0,-122.46412948295286,37.781222995504585
10603,4753964005,restaurant,0101000020E610000001883832BC9D5EC07E3C375942E44240,POINT(-122.4646115829528 37.783274795504425),,17.0,-122.4646115829528,37.783274795504425
10603,4753964006,restaurant,0101000020E6100000B491685EBB9D5EC0437D364D2DE44240,POINT(-122.4645610829528 37.78263249550448),,17.0,-122.4645610829528,37.78263249550448
10603,4754018454,bicycle_parking,0101000020E61000003DC4DE7BC09D5EC07AB2CD6839E44240,POINT(-122.46487328295275 37.78300199550445),,17.0,-122.46487328295275,37.78300199550445
10703,3497673183,car_sharing,0101000020E61000009F4027CFD89D5EC0486704F626E44240,POINT(-122.46635798295254 37.78243899550449),,17.0,-122.46635798295254,37.78243899550449
10703,4161865223,bar,0101000020E610000037E04846C59D5EC059C1FC4B3BE44240,POINT(-122.4651656829527 37.78305959550443),,17.0,-122.4651656829527,37.78305959550443
10703,4753964005,restaurant,0101000020E610000001883832BC9D5EC07E3C375942E44240,POINT(-122.4646115829528 37.783274795504425),,17.0,-122.4646115829528,37.783274795504425
10703,4753964006,restaurant,0101000020E6100000B491685EBB9D5EC0437D364D2DE44240,POINT(-122.4645610829528 37.78263249550448),,17.0,-122.4645610829528,37.78263249550448
10703,4753964008,cafe,0101000020E610000059E855F9CB9D5EC0847A493E04E44240,POINT(-122.46557458295264 37.78137949550458),,17.0,-122.46557458295264,37.78137949550458
10703,4754018454,bicycle_parking,0101000020E61000003DC4DE7BC09D5EC07AB2CD6839E44240,POINT(-122.46487328295275 37.78300199550445),,17.0,-122.46487328295275,37.78300199550445
10703,4756801676,restaurant,0101000020E6100000E64811BFD99D5EC0867834552AE44240,POINT(-122.46641518295255 37.78254189550448),,17.0,-122.46641518295255,37.78254189550448
10703,4814206526,bar,0101000020E6100000A8C117CCD69D5EC003F2FCE939E44240,POINT(-122.46623518295257 37.78301739550445),,17.0,-122.46623518295257,37.78301739550445
10704,426256520,bank,0101000020E6100000517BD2D4CE9D5EC08C340DC0EFE34240,POINT(-122.46574898295263 37.78075409550465),,17.0,-122.46574898295263,37.78075409550465
10704,426259584,bank,0101000020E61000008EB4DCE4D39D5EC08C340DC0EFE34240,POINT(-122.4660579829526 37.78075409550465),,17.0,-122.4660579829526,37.78075409550465
10704,1762825978,cafe,0101000020E6100000FE4602B3B99D5EC010264D5EF2E34240,POINT(-122.46445918295282 37.78083399550462),,17.0,-122.46445918295282,37.78083399550462
10704,1940405974,atm,0101000020E61000000494A818B99D5EC056346FC1F1E34240,POINT(-122.46442238295282 37.78081529550461),,17.0,-122.46442238295282,37.78081529550461
10704,4753964008,cafe,0101000020E610000059E855F9CB9D5EC0847A493E04E44240,POINT(-122.46557458295264 37.78137949550458),,17.0,-122.46557458295264,37.78137949550458
10712,2402096155,restaurant,0101000020E6100000E2514CDFBD9D5EC08A20C756CAE14240,POINT(-122.4647138829528 37.763987395505936),,3.0,-122.4647138829528,37.763987395505936
10712,3153355947,bicycle_parking,0101000020E610000099CCB162AF9D5EC01BE6A246C0E14240,POINT(-122.46382968295292 37.76368029550596),,3.0,-122.46382968295292,37.76368029550596
10712,3271872161,car_sharing,0101000020E610000070D35516B29D5EC07F764D23BBE14240,POINT(-122.46399458295286 37.76352349550597),,3.0,-122.46399458295286,37.76352349550597
10712,3522479598,cafe,0101000020E6100000764F8AA1B89D5EC006234A56D3E14240,POINT(-122.46439398295283 37.76426199550592),,3.0,-122.46439398295283,37.76426199550592
10712,3522863339,restaurant,0101000020E6100000F1D75E56C49D5EC05F40399BD2E14240,POINT(-122.46510848295272 37.764239695505914),,3.0,-122.46510848295272,37.764239695505914
10712,3522863340,restaurant,0101000020E6100000D6E12C81C19D5EC031EAAEC7D2E14240,POINT(-122.46493558295273 37.764244995505926),,3.0,-122.46493558295273,37.764244995505926
10712,3667700926,restaurant,0101000020E6100000B78F705BAD9D5EC0AC055B11D4E14240,POINT(-122.46370588295291 37.76428429550592),,3.0,-122.46370588295291,37.76428429550592
10712,3667880728,bank,0101000020E6100000807B3D4FC49D5EC057DFF2D8C9E14240,POINT(-122.46510678295272 37.76397239550595),,3.0,-122.46510678295272,37.76397239550595
10712,3667880931,bar,0101000020E610000051D5CB95B89D5EC0ACF6A9AACAE14240,POINT(-122.46439118295281 37.763997395505925),,3.0,-122.46439118295281,37.763997395505925
10712,3667881627,arts_centre,0101000020E6100000826A6CB0C29D5EC05B12F4F2C9E14240,POINT(-122.46500788295273 37.76397549550594),,3.0,-122.46500788295273,37.76397549550594
10712,3692778026,restaurant,0101000020E61000007CE0CF3BB19D5EC05635DFADCBE14240,POINT(-122.46394248295286 37.76402829550595),,3.0,-122.46394248295286,37.76402829550595
10712,3692778027,bar,0101000020E61000008F51F9D8AF9D5EC0B2993CE5CBE14240,POINT(-122.46385788295287 37.76403489550593),,3.0,-122.46385788295287,37.76403489550593
10712,4000105174,restaurant,0101000020E61000000BA5D470AD9D5EC07134E52FCCE14240,POINT(-122.46371098295292 37.764043795505934),,3.0,-122.46371098295292,37.764043795505934
10712,4017206890,restaurant,0101000020E6100000A36DB2A2B39D5EC0E421C9E2E7E14240,POINT(-122.46408908295284 37.76488909550588),,3.0,-122.46408908295284,37.76488909550588
10712,4093197691,dentist,0101000020E6100000DFE2033CBB9D5EC0D16BAC44D3E14240,POINT(-122.46455288295282 37.76425989550592),,3.0,-122.46455288295282,37.76425989550592
10404,426241364,telephone,0101000020E6100000028D834C849D5EC068F10C5003E44240,POINT(-122.46119988295325 37.78135109550459),,17.0,-122.46119988295325,37.78135109550459
10404,426243087,telephone,0101000020E6100000A13C9E3CA39D5EC08E1B17FAFFE34240,POINT(-122.46308818295303 37.781249295504594),,17.0,-122.46308818295303,37.781249295504594
10404,1763183949,restaurant,0101000020E61000002715AA418F9D5EC0EA5F977202E44240,POINT(-122.46186868295318 37.78132469550458),,17.0,-122.46186868295318,37.78132469550458
10404,1940405912,pub,0101000020E6100000E73BA930889D5EC025027F2E03E44240,POINT(-122.46143738295324 37.78134709550458),,17.0,-122.46143738295324,37.78134709550458
10502,1769223514,cafe,0101000020E6100000869E78749A9D5EC0363BCE593EE44240,POINT(-122.46255218295309 37.78315279550445),,17.0,-122.46255218295309,37.78315279550445
10502,1769223515,restaurant,0101000020E61000004F43FFAA9A9D5EC05FA5928136E44240,POINT(-122.46256518295307 37.78291339550446),,17.0,-122.46256518295307,37.78291339550446
10502,1819811597,bar,0101000020E6100000026F371DAE9D5EC01CB780613DE44240,POINT(-122.46375208295288 37.78312319550443),,17.0,-122.46375208295288,37.78312319550443
10602,4513023134,bar,0101000020E6100000C9E35873AD9D5EC07DEDCB743DE44240,POINT(-122.46371158295291 37.78312549550444),,17.0,-122.46371158295291,37.78312549550444
10602,4753964005,restaurant,0101000020E610000001883832BC9D5EC07E3C375942E44240,POINT(-122.4646115829528 37.783274795504425),,17.0,-122.4646115829528,37.783274795504425
10602,4753964006,restaurant,0101000020E6100000B491685EBB9D5EC0437D364D2DE44240,POINT(-122.4645610829528 37.78263249550448),,17.0,-122.4645610829528,37.78263249550448
10602,4754018454,bicycle_parking,0101000020E61000003DC4DE7BC09D5EC07AB2CD6839E44240,POINT(-122.46487328295275 37.78300199550445),,17.0,-122.46487328295275,37.78300199550445
10603,1762825987,fast_food,0101000020E6100000A8274EEFB49D5EC040987480FFE34240,POINT(-122.46416838295283 37.78123479550459),,17.0,-122.46416838295283,37.78123479550459
10603,1819811597,bar,0101000020E6100000026F371DAE9D5EC01CB780613DE44240,POINT(-122.46375208295288 37.78312319550443),,17.0,-122.46375208295288,37.78312319550443
10603,1819811599,pub,0101000020E61000009408F9EBB19D5EC0D166AC7D34E44240,POINT(-122.46398448295287 37.78285189550446),,17.0,-122.46398448295287,37.78285189550446
10603,4161865223,bar,0101000020E610000037E04846C59D5EC059C1FC4B3BE44240,POINT(-122.4651656829527 37.78305959550443),,17.0,-122.4651656829527,37.78305959550443
10712,4093197691,dentist,0101000020E6100000DFE2033CBB9D5EC0D16BAC44D3E14240,POINT(-122.46455288295282 37.76425989550592),,3.0,-122.46455288295282,37.76425989550592
10712,4370513106,post_box,0101000020E6100000E9651471B19D5EC0B9E75E4CD2E14240,POINT(-122.46395518295289 37.76423029550592),,3.0,-122.46395518295289,37.76423029550592
10712,5155983522,cafe,0101000020E61000006D5F8485C09D5EC0BE7B4020CAE14240,POINT(-122.46487558295276 37.763980895505924),,3.0,-122.46487558295276,37.763980895505924
10712,5155983523,cafe,0101000020E610000041DA9E10C29D5EC0A80B6000CAE14240,POINT(-122.46496978295274 37.763977095505936),,3.0,-122.46496978295274,37.763977095505936
10713,2402096155,restaurant,0101000020E6100000E2514CDFBD9D5EC08A20C756CAE14240,POINT(-122.4647138829528 37.763987395505936),,3.0,-122.4647138829528,37.763987395505936
10713,3153355947,bicycle_parking,0101000020E610000099CCB162AF9D5EC01BE6A246C0E14240,POINT(-122.46382968295292 37.76368029550596),,3.0,-122.46382968295292,37.76368029550596
10713,3271872161,car_sharing,0101000020E610000070D35516B29D5EC07F764D23BBE14240,POINT(-122.46399458295286 37.76352349550597),,3.0,-122.46399458295286,37.76352349550597
10713,3522479598,cafe,0101000020E6100000764F8AA1B89D5EC006234A56D3E14240,POINT(-122.46439398295283 37.76426199550592),,3.0,-122.46439398295283,37.76426199550592
10713,3522863339,restaurant,0101000020E6100000F1D75E56C49D5EC05F40399BD2E14240,POINT(-122.46510848295272 37.764239695505914),,3.0,-122.46510848295272,37.764239695505914
10713,3522863340,restaurant,0101000020E6100000D6E12C81C19D5EC031EAAEC7D2E14240,POINT(-122.46493558295273 37.764244995505926),,3.0,-122.46493558295273,37.764244995505926
10713,3667700926,restaurant,0101000020E6100000B78F705BAD9D5EC0AC055B11D4E14240,POINT(-122.46370588295291 37.76428429550592),,3.0,-122.46370588295291,37.76428429550592
10713,3667880728,bank,0101000020E6100000807B3D4FC49D5EC057DFF2D8C9E14240,POINT(-122.46510678295272 37.76397239550595),,3.0,-122.46510678295272,37.76397239550595
10713,3667880931,bar,0101000020E610000051D5CB95B89D5EC0ACF6A9AACAE14240,POINT(-122.46439118295281 37.763997395505925),,3.0,-122.46439118295281,37.763997395505925
10713,3667881627,arts_centre,0101000020E6100000826A6CB0C29D5EC05B12F4F2C9E14240,POINT(-122.46500788295273 37.76397549550594),,3.0,-122.46500788295273,37.76397549550594
10713,3692778026,restaurant,0101000020E61000007CE0CF3BB19D5EC05635DFADCBE14240,POINT(-122.46394248295286 37.76402829550595),,3.0,-122.46394248295286,37.76402829550595
10713,3692778027,bar,0101000020E61000008F51F9D8AF9D5EC0B2993CE5CBE14240,POINT(-122.46385788295287 37.76403489550593),,3.0,-122.46385788295287,37.76403489550593
10713,4000105174,restaurant,0101000020E61000000BA5D470AD9D5EC07134E52FCCE14240,POINT(-122.46371098295292 37.764043795505934),,3.0,-122.46371098295292,37.764043795505934
10713,4017206890,restaurant,0101000020E6100000A36DB2A2B39D5EC0E421C9E2E7E14240,POINT(-122.46408908295284 37.76488909550588),,3.0,-122.46408908295284,37.76488909550588
10713,4093197691,dentist,0101000020E6100000DFE2033CBB9D5EC0D16BAC44D3E14240,POINT(-122.46455288295282 37.76425989550592),,3.0,-122.46455288295282,37.76425989550592
10713,4370513106,post_box,0101000020E6100000E9651471B19D5EC0B9E75E4CD2E14240,POINT(-122.46395518295289 37.76423029550592),,3.0,-122.46395518295289,37.76423029550592
10713,5155983522,cafe,0101000020E61000006D5F8485C09D5EC0BE7B4020CAE14240,POINT(-122.46487558295276 37.763980895505924),,3.0,-122.46487558295276,37.763980895505924
10713,5155983523,cafe,0101000020E610000041DA9E10C29D5EC0A80B6000CAE14240,POINT(-122.46496978295274 37.763977095505936),,3.0,-122.46496978295274,37.763977095505936
10802,448036315,pharmacy,0101000020E6100000B6214895E99D5EC014692B762EE44240,POINT(-122.4673817829524 37.78266789550449),,17.0,-122.4673817829524,37.78266789550449
10802,3497673183,car_sharing,0101000020E61000009F4027CFD89D5EC0486704F626E44240,POINT(-122.46635798295254 37.78243899550449),,17.0,-122.46635798295254,37.78243899550449
10802,4756801676,restaurant,0101000020E6100000E64811BFD99D5EC0867834552AE44240,POINT(-122.46641518295255 37.78254189550448),,17.0,-122.46641518295255,37.78254189550448
10802,4756801677,restaurant,0101000020E61000008CDCE919DE9D5EC0BF01C0422AE44240,POINT(-122.46668098295248 37.782539695504504),,17.0,-122.46668098295248,37.782539695504504
10802,4814206526,bar,0101000020E6100000A8C117CCD69D5EC003F2FCE939E44240,POINT(-122.46623518295257 37.78301739550445),,17.0,-122.46623518295257,37.78301739550445
10802,5893590039,dentist,0101000020E6100000095AF21EDE9D5EC0D0C0D8C226E44240,POINT(-122.46668218295248 37.782432895504485),,17.0,-122.46668218295248,37.782432895504485
10802,5893590047,restaurant,0101000020E6100000F7D45BA9DE9D5EC0C869BA7938E44240,POINT(-122.46671518295248 37.78297349550445),,17.0,-122.46671518295248,37.78297349550445
10802,5893590057,restaurant,0101000020E61000005BE06356E69D5EC088DB0C1230E44240,POINT(-122.46718368295244 37.78271699550447),,17.0,-122.46718368295244,37.78271699550447
10802,5893605745,restaurant,0101000020E61000002BDCE0A0EA9D5EC0A6DB8E9537E44240,POINT(-122.46744558295238 37.78294629550446),,17.0,-122.46744558295238,37.78294629550446
10802,5893605746,restaurant,0101000020E61000001C5332F0E49D5EC0A665C50138E44240,POINT(-122.46709828295246 37.78295919550446),,17.0,-122.46709828295246,37.78295919550446
10802,5893605749,restaurant,0101000020E61000003061B654E69D5EC00C73EDE637E44240,POINT(-122.46718328295242 37.782955995504466),,17.0,-122.46718328295242,37.782955995504466
10803,426256520,bank,0101000020E6100000517BD2D4CE9D5EC08C340DC0EFE34240,POINT(-122.46574898295263 37.78075409550465),,17.0,-122.46574898295263,37.78075409550465
10803,426259584,bank,0101000020E61000008EB4DCE4D39D5EC08C340DC0EFE34240,POINT(-122.4660579829526 37.78075409550465),,17.0,-122.4660579829526,37.78075409550465
10803,426264084,post_box,0101000020E6100000E6ED9BFCE89D5EC05C68ECDCF8E34240,POINT(-122.4673453829524 37.781032195504594),,17.0,-122.4673453829524,37.781032195504594
10803,426266452,bank,0101000020E61000007D85984CE79D5EC047093815EDE34240,POINT(-122.46724238295242 37.78067269550461),,17.0,-122.46724238295242,37.78067269550461
10803,448036315,pharmacy,0101000020E6100000B6214895E99D5EC014692B762EE44240,POINT(-122.4673817829524 37.78266789550449),,17.0,-122.4673817829524,37.78266789550449
10803,3279555027,car_sharing,0101000020E6100000F061D395EB9D5EC07E523C09FAE34240,POINT(-122.4675039829524 37.781067995504586),,17.0,-122.4675039829524,37.781067995504586
10803,3497673183,car_sharing,0101000020E61000009F4027CFD89D5EC0486704F626E44240,POINT(-122.46635798295254 37.78243899550449),,17.0,-122.46635798295254,37.78243899550449
10803,4753964008,cafe,0101000020E610000059E855F9CB9D5EC0847A493E04E44240,POINT(-122.46557458295264 37.78137949550458),,17.0,-122.46557458295264,37.78137949550458
10803,4756801676,restaurant,0101000020E6100000E64811BFD99D5EC0867834552AE44240,POINT(-122.46641518295255 37.78254189550448),,17.0,-122.46641518295255,37.78254189550448
10803,4756801677,restaurant,0101000020E61000008CDCE919DE9D5EC0BF01C0422AE44240,POINT(-122.46668098295248 37.782539695504504),,17.0,-122.46668098295248,37.782539695504504
10803,4814206526,bar,0101000020E6100000A8C117CCD69D5EC003F2FCE939E44240,POINT(-122.46623518295257 37.78301739550445),,17.0,-122.46623518295257,37.78301739550445
10803,5893590039,dentist,0101000020E6100000095AF21EDE9D5EC0D0C0D8C226E44240,POINT(-122.46668218295248 37.782432895504485),,17.0,-122.46668218295248,37.782432895504485
10803,5893590047,restaurant,0101000020E6100000F7D45BA9DE9D5EC0C869BA7938E44240,POINT(-122.46671518295248 37.78297349550445),,17.0,-122.46671518295248,37.78297349550445
10803,5893590057,restaurant,0101000020E61000005BE06356E69D5EC088DB0C1230E44240,POINT(-122.46718368295244 37.78271699550447),,17.0,-122.46718368295244,37.78271699550447
10803,5893605745,restaurant,0101000020E61000002BDCE0A0EA9D5EC0A6DB8E9537E44240,POINT(-122.46744558295238 37.78294629550446),,17.0,-122.46744558295238,37.78294629550446
10803,5893605746,restaurant,0101000020E61000001C5332F0E49D5EC0A665C50138E44240,POINT(-122.46709828295246 37.78295919550446),,17.0,-122.46709828295246,37.78295919550446
10803,5893605749,restaurant,0101000020E61000003061B654E69D5EC00C73EDE637E44240,POINT(-122.46718328295242 37.782955995504466),,17.0,-122.46718328295242,37.782955995504466
10804,426256520,bank,0101000020E6100000517BD2D4CE9D5EC08C340DC0EFE34240,POINT(-122.46574898295263 37.78075409550465),,17.0,-122.46574898295263,37.78075409550465
10804,426259584,bank,0101000020E61000008EB4DCE4D39D5EC08C340DC0EFE34240,POINT(-122.4660579829526 37.78075409550465),,17.0,-122.4660579829526,37.78075409550465
10804,426264084,post_box,0101000020E6100000E6ED9BFCE89D5EC05C68ECDCF8E34240,POINT(-122.4673453829524 37.781032195504594),,17.0,-122.4673453829524,37.781032195504594
10804,426266452,bank,0101000020E61000007D85984CE79D5EC047093815EDE34240,POINT(-122.46724238295242 37.78067269550461),,17.0,-122.46724238295242,37.78067269550461
10812,1976983015,restaurant,0101000020E6100000627DE652D39D5EC0ABE3854FC8E14240,POINT(-122.46602318295257 37.76392549550595),,3.0,-122.46602318295257,37.76392549550595
10812,2402096155,restaurant,0101000020E6100000E2514CDFBD9D5EC08A20C756CAE14240,POINT(-122.4647138829528 37.763987395505936),,3.0,-122.4647138829528,37.763987395505936
10812,2615864296,restaurant,0101000020E61000008B441840CA9D5EC0259E51DFD1E14240,POINT(-122.46546938295266 37.76421729550592),,3.0,-122.46546938295266,37.76421729550592
10812,2657124972,cafe,0101000020E6100000D9D28669D69D5EC0C5DFC762DFE14240,POINT(-122.46621168295259 37.76462969550588),,3.0,-122.46621168295259,37.76462969550588
10812,2712078675,restaurant,0101000020E6100000D0A58A3ECC9D5EC0776E9ABED1E14240,POINT(-122.46559108295264 37.76421339550591),,3.0,-122.46559108295264,37.76421339550591
10812,2715021824,cafe,0101000020E610000012CADEF8D19D5EC020B30735D1E14240,POINT(-122.4659406829526 37.76419699550593),,3.0,-122.4659406829526,37.76419699550593
10812,3153355948,bicycle_parking,0101000020E61000007A60F4CCD39D5EC0514050A4E4E14240,POINT(-122.46605228295257 37.76479009550588),,3.0,-122.46605228295257,37.76479009550588
10812,3301285862,fast_food,0101000020E61000002514AAE6D59D5EC008ECBE3EC8E14240,POINT(-122.46618048295257 37.763923495505935),,3.0,-122.46618048295257,37.763923495505935
10812,3522479598,cafe,0101000020E6100000764F8AA1B89D5EC006234A56D3E14240,POINT(-122.46439398295283 37.76426199550592),,3.0,-122.46439398295283,37.76426199550592
10812,3522863339,restaurant,0101000020E6100000F1D75E56C49D5EC05F40399BD2E14240,POINT(-122.46510848295272 37.764239695505914),,3.0,-122.46510848295272,37.764239695505914
10812,3522863340,restaurant,0101000020E6100000D6E12C81C19D5EC031EAAEC7D2E14240,POINT(-122.46493558295273 37.764244995505926),,3.0,-122.46493558295273,37.764244995505926
10812,3634308480,bar,0101000020E6100000D16ABFB6D09D5EC0006C4A43D1E14240,POINT(-122.4658638829526 37.76419869550591),,3.0,-122.4658638829526,37.76419869550591
10812,3667880726,restaurant,0101000020E6100000E3CB6032CC9D5EC03B56B6EAC8E14240,POINT(-122.46558818295266 37.76394399550596),,3.0,-122.46558818295266,37.76394399550596
10812,3667880727,cafe,0101000020E61000003B9EFCCDCC9D5EC0CB6CF5C1D1E14240,POINT(-122.46562528295264 37.76421379550592),,3.0,-122.46562528295264,37.76421379550592
10812,3667880728,bank,0101000020E6100000807B3D4FC49D5EC057DFF2D8C9E14240,POINT(-122.46510678295272 37.76397239550595),,3.0,-122.46510678295272,37.76397239550595
10812,3667880925,restaurant,0101000020E6100000892BEFF5D19D5EC0AE168769C8E14240,POINT(-122.4659399829526 37.76392859550593),,3.0,-122.4659399829526,37.76392859550593
10812,3667880931,bar,0101000020E610000051D5CB95B89D5EC0ACF6A9AACAE14240,POINT(-122.46439118295281 37.763997395505925),,3.0,-122.46439118295281,37.763997395505925
10812,3667881627,arts_centre,0101000020E6100000826A6CB0C29D5EC05B12F4F2C9E14240,POINT(-122.46500788295273 37.76397549550594),,3.0,-122.46500788295273,37.76397549550594
10812,3688683527,cafe,0101000020E61000004F62A98AD69D5EC00978EDADD6E14240,POINT(-122.46621958295258 37.76436399550591),,3.0,-122.46621958295258,37.76436399550591
10812,4093197691,dentist,0101000020E6100000DFE2033CBB9D5EC0D16BAC44D3E14240,POINT(-122.46455288295282 37.76425989550592),,3.0,-122.46455288295282,37.76425989550592
10812,5155983522,cafe,0101000020E61000006D5F8485C09D5EC0BE7B4020CAE14240,POINT(-122.46487558295276 37.763980895505924),,3.0,-122.46487558295276,37.763980895505924
10812,5155983523,cafe,0101000020E610000041DA9E10C29D5EC0A80B6000CAE14240,POINT(-122.46496978295274 37.763977095505936),,3.0,-122.46496978295274,37.763977095505936
10813,1976983015,restaurant,0101000020E6100000627DE652D39D5EC0ABE3854FC8E14240,POINT(-122.46602318295257 37.76392549550595),,3.0,-122.46602318295257,37.76392549550595
10813,2402096155,restaurant,0101000020E6100000E2514CDFBD9D5EC08A20C756CAE14240,POINT(-122.4647138829528 37.763987395505936),,3.0,-122.4647138829528,37.763987395505936
